match_id,date,team_a,team_b,score_a,score_b,winner,event,maps
hltv_match_2373938,2024-08-03 12:40:00+00:00,AVEZ,ECLOT,,,team2,Tipsport Summer Cup 2024 Finals,0
hltv_match_2373793,2024-08-03 12:50:00+00:00,G2,Ninjas in Pyjamas,,,team1,BLAST Premier Fall Groups 2024,0
hltv_match_2374035,2024-08-03 14:30:00+00:00,MOUZ NXT,1win,,,team2,CCT Season 2 Europe Series 7,0
hltv_match_2373794,2024-08-03 15:05:00+00:00,Liquid,Natus Vincere,,,team1,BLAST Premier Fall Groups 2024,0
hltv_match_2374214,2024-08-03 15:10:00+00:00,fnatic,3DMAX,,,team2,BetBoom Dacha Belgrade Season 2 Europe Closed Qualifier,0
hltv_match_2374386,2024-08-03 15:30:00+00:00,BESTIA,ODDIK,,,team2,ESL Challenger Atlanta 2024 South America Closed Qualifier,0
hltv_match_2374328,2024-08-03 18:00:00+00:00,Wildcard,Take Flyte,,,team1,PrizePicks NA Revival Series 2,0
hltv_match_2374329,2024-08-03 18:00:00+00:00,NRG,BOSS,,,team1,PrizePicks NA Revival Series 2,0
hltv_match_2374244,2024-08-03 19:00:00+00:00,Legacy,paiN,,,team2,BetBoom Dacha Belgrade Season 2 South America Closed Qualifier,0
hltv_match_2374387,2024-08-03 19:30:00+00:00,ODDIK,RED Canids,,,team1,ESL Challenger Atlanta 2024 South America Closed Qualifier,0
hltv_match_2374036,2024-08-04 05:30:00+00:00,AMKAL,Aurora Young Blud,,,team2,CCT Season 2 Europe Series 7,0
hltv_match_2374095,2024-08-04 06:00:00+00:00,1win,Young Ninjas,,,team1,Hellcase Cup 10,0
hltv_match_2374187,2024-08-04 08:30:00+00:00,TYLOO,Gaimin Gladiators,,,team1,XSE Pro League 2024,0
hltv_match_2373795,2024-08-04 08:35:00+00:00,Astralis,Ninjas in Pyjamas,,,team1,BLAST Premier Fall Groups 2024,0
hltv_match_2373939,2024-08-04 09:00:00+00:00,SINNERS,AVEZ,,,team1,Tipsport Summer Cup 2024 Finals,0
hltv_match_2374216,2024-08-04 10:00:00+00:00,Johnny Speeds,3DMAX,,,team1,BetBoom Dacha Belgrade Season 2 Europe Closed Qualifier,0
hltv_match_2373912,2024-08-04 10:00:00+00:00,Aurora,Nemiga,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2373940,2024-08-04 11:55:00+00:00,ECLOT,SINNERS,,,team1,Tipsport Summer Cup 2024 Finals,0
hltv_match_2374038,2024-08-04 12:25:00+00:00,B8,BC.Game,,,team1,CCT Season 2 Europe Series 7,0
hltv_match_2374341,2024-08-04 13:00:00+00:00,Imperial Valkyries,NIP Impact,,,team1,Betswap Fragster Summer Vibes FE 2024,0
hltv_match_2373700,2024-08-04 14:00:00+00:00,PARIVISION,Betera,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2374290,2024-08-04 14:55:00+00:00,Alliance,Young Ninjas,,,team2,CCT Season 2 Europe Series 8 Closed Qualifier,0
hltv_match_2374332,2024-08-04 15:00:00+00:00,Wildcard,NRG,,,team2,PrizePicks NA Revival Series 2,0
hltv_match_2374039,2024-08-04 15:10:00+00:00,ENCE,9INE,,,team1,CCT Season 2 Europe Series 7,0
hltv_match_2374389,2024-08-04 15:30:00+00:00,BESTIA,RED Canids,,,team2,ESL Challenger Atlanta 2024 South America Closed Qualifier,0
hltv_match_2374390,2024-08-04 19:30:00+00:00,ODDIK,RED Canids,,,team1,ESL Challenger Atlanta 2024 South America Closed Qualifier,0
hltv_match_2374188,2024-08-05 05:00:00+00:00,Chinggis Warriors,Lynn Vision,,,team1,XSE Pro League 2024,0
hltv_match_2374040,2024-08-05 05:30:00+00:00,Sangal,1win,,,team1,CCT Season 2 Europe Series 7,0
hltv_match_2374365,2024-08-05 07:00:00+00:00,Sashi,ECSTATIC,,,team1,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374041,2024-08-05 08:30:00+00:00,ENCE,PARIVISION,,,team2,CCT Season 2 Europe Series 7,0
hltv_match_2374189,2024-08-05 08:30:00+00:00,Rare Atom,TYLOO,,,team2,XSE Pro League 2024,0
hltv_match_2374368,2024-08-05 10:10:00+00:00,ECSTATIC,777,,,team1,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374369,2024-08-05 11:15:00+00:00,Sashi,ECSTATIC,,,team2,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374042,2024-08-05 11:30:00+00:00,Zero Tenacity,Aurora Young Blud,,,team2,CCT Season 2 Europe Series 7,0
hltv_match_2374147,2024-08-05 12:00:00+00:00,Rebels,SINNERS,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2374143,2024-08-05 13:00:00+00:00,Aurora,ARCRED,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2374249,2024-08-05 21:00:00+00:00,Aether,InControl,,,team2,CCT Season 2 North America Series 2,0
hltv_match_2374358,2024-08-06 05:00:00+00:00,FAVBET,Lilmix,,,team1,Elisa Invitational Fall 2024 Contenders,0
hltv_match_2374190,2024-08-06 05:00:00+00:00,Chinggis Warriors,TYLOO,,,team2,XSE Pro League 2024,0
hltv_match_2374083,2024-08-06 06:00:00+00:00,1win,Nexus,,,team1,YaLLa Compass Summer 2024 Contenders,0
hltv_match_2374044,2024-08-06 06:30:00+00:00,PARIVISION,Aurora Young Blud,,,team1,CCT Season 2 Europe Series 7,0
hltv_match_2374371,2024-08-06 07:00:00+00:00,Metizport,Johnny Speeds,,,team2,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374373,2024-08-06 09:20:00+00:00,HAVU,Metizport,,,team2,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374046,2024-08-06 12:30:00+00:00,PARIVISION,Sangal,,,team2,CCT Season 2 Europe Series 7,0
hltv_match_2374511,2024-08-06 14:30:00+00:00,KRÜ,Galorys,,,team1,United21 League South America Season 2,0
hltv_match_2374413,2024-08-06 20:00:00+00:00,Wildcard,Mythic,,,team1,ESL Challenger League Season 48 North America,0
hltv_match_2374418,2024-08-06 20:50:00+00:00,Mythic,Wildcard,,,team1,ESL Challenger League Season 48 North America,0
hltv_match_2374414,2024-08-06 21:00:00+00:00,BOSS,Take Flyte,,,team1,ESL Challenger League Season 48 North America,0
hltv_match_2374419,2024-08-06 22:00:00+00:00,Take Flyte,BOSS,,,team1,ESL Challenger League Season 48 North America,0
hltv_match_2374000,2024-08-07 04:30:00+00:00,FlyQuest,BIG,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374001,2024-08-07 04:30:00+00:00,The MongolZ,SAW,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374427,2024-08-07 05:00:00+00:00,Vantage,Rooster,,,team1,ESL Challenger League Season 48 Oceania,0
hltv_match_2374426,2024-08-07 05:00:00+00:00,DXA,Mindfreak,,,team2,ESL Challenger League Season 48 Oceania,0
hltv_match_2374375,2024-08-07 06:00:00+00:00,Johnny Speeds,ECSTATIC,,,team1,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374429,2024-08-07 06:00:00+00:00,Mindfreak,DXA,,,team2,ESL Challenger League Season 48 Oceania,0
hltv_match_2374430,2024-08-07 06:00:00+00:00,Rooster,Vantage,,,team1,ESL Challenger League Season 48 Oceania,0
hltv_match_2374085,2024-08-07 06:25:00+00:00,PARIVISION,SINNERS,,,team1,YaLLa Compass Summer 2024 Contenders,0
hltv_match_2374110,2024-08-07 06:30:00+00:00,B8,9INE,,,team1,Hellcase Cup 10,0
hltv_match_2373997,2024-08-07 07:50:00+00:00,3DMAX,9z,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374361,2024-08-07 08:00:00+00:00,ECLOT,Nexus,,,team2,Elisa Invitational Fall 2024 Contenders,0
hltv_match_2373996,2024-08-07 08:15:00+00:00,HEROIC,MIBR,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374405,2024-08-07 11:00:00+00:00,Sangal,Rebels,,,team1,ESL Challenger League Season 48 Europe,0
hltv_match_2373995,2024-08-07 11:30:00+00:00,Eternal Fire,Falcons,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374408,2024-08-07 12:00:00+00:00,Monte,Insilio,,,team1,ESL Challenger League Season 48 Europe,0
hltv_match_2374112,2024-08-07 12:25:00+00:00,Sashi,1win,,,team1,Hellcase Cup 10,0
hltv_match_2373998,2024-08-07 12:45:00+00:00,FURIA,Imperial,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2373906,2024-08-07 13:00:00+00:00,3DMAX,GUN5,,,team1,ESL Challenger League Season 48 Europe,0
hltv_match_2374377,2024-08-07 13:00:00+00:00,Johnny Speeds,Metizport,,,team2,Pelaajat Nordic Masters Fall 2024 - BLAST Premier Qualifier,0
hltv_match_2374407,2024-08-07 14:00:00+00:00,B8,Nemiga,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2374409,2024-08-07 14:00:00+00:00,Zero Tenacity,EYEBALLERS,,,team2,ESL Challenger League Season 48 Europe,0
hltv_match_2373999,2024-08-07 14:40:00+00:00,paiN,Liquid,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374513,2024-08-07 15:30:00+00:00,9z Academy,BESTIA,,,team2,United21 League South America Season 2,0
hltv_match_2374420,2024-08-07 21:00:00+00:00,M80,LAG,,,team1,ESL Challenger League Season 48 North America,0
hltv_match_2374423,2024-08-07 22:00:00+00:00,LAG,M80,,,team2,ESL Challenger League Season 48 North America,0
hltv_match_2374270,2024-08-08 07:30:00+00:00,The MongolZ,FlyQuest,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374266,2024-08-08 07:30:00+00:00,SAW,BIG,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374114,2024-08-08 07:35:00+00:00,AMKAL,MOUZ NXT,,,team2,Hellcase Cup 10,0
hltv_match_2374467,2024-08-08 08:50:00+00:00,CYBERSHOKE,EYEBALLERS,,,team1,CCT Season 2 Europe Series 8,0
hltv_match_2374265,2024-08-08 09:45:00+00:00,FURIA,Liquid,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374086,2024-08-08 10:00:00+00:00,Passion UA,ECLOT,,,team1,YaLLa Compass Summer 2024 Contenders,0
hltv_match_2374268,2024-08-08 10:45:00+00:00,3DMAX,HEROIC,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374515,2024-08-08 13:00:00+00:00,Galorys,Dusty Roots,,,team2,United21 League South America Season 2,0
hltv_match_2374501,2024-08-09 04:00:00+00:00,kONO,UNiTY,,,team2,United21 League Season 18,0
hltv_match_2374269,2024-08-09 07:30:00+00:00,Imperial,paiN,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374264,2024-08-09 07:30:00+00:00,9z,MIBR,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374272,2024-08-09 09:55:00+00:00,FURIA,HEROIC,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374400,2024-08-09 10:00:00+00:00,3DMAX,PARIVISION,,,team1,ESL Challenger League Season 48 Europe,0
hltv_match_2374271,2024-08-09 11:20:00+00:00,BIG,Falcons,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374274,2024-08-09 13:35:00+00:00,The MongolZ,Eternal Fire,,,team1,IEM Cologne 2024 Play-in,0
hltv_match_2374273,2024-08-09 14:30:00+00:00,MIBR,paiN,,,team2,IEM Cologne 2024 Play-in,0
hltv_match_2374472,2024-08-09 18:30:00+00:00,LAG,InControl,,,team2,CCT Season 2 North America Series 2,0
hltv_match_2374121,2024-08-10 05:30:00+00:00,B8,Nemiga,,,team2,Hellcase Cup 10,0
hltv_match_2374302,2024-08-10 07:30:00+00:00,FaZe,Liquid,,,team1,IEM Cologne 2024,0
hltv_match_2374299,2024-08-10 09:50:00+00:00,G2,SAW,,,team2,IEM Cologne 2024,0
hltv_match_2374531,2024-08-10 11:00:00+00:00,Aurora Young Blud,Young Ninjas,,,team2,CCT Season 2 Europe Series 8,0
hltv_match_2374301,2024-08-10 11:05:00+00:00,Astralis,9z,,,team1,IEM Cologne 2024,0
hltv_match_2374300,2024-08-10 12:45:00+00:00,Spirit,The MongolZ,,,team2,IEM Cologne 2024,0
hltv_match_2374298,2024-08-10 13:25:00+00:00,Natus Vincere,paiN,,,team1,IEM Cologne 2024,0
hltv_match_2374520,2024-08-10 16:50:00+00:00,9z Academy,KRÜ,,,team2,United21 League South America Season 2,0
hltv_match_2374304,2024-08-11 07:30:00+00:00,MOUZ,Falcons,,,team1,IEM Cologne 2024,0
hltv_match_2374305,2024-08-11 07:30:00+00:00,Vitality,FURIA,,,team1,IEM Cologne 2024,0
hltv_match_2374307,2024-08-11 09:45:00+00:00,SAW,The MongolZ,,,team1,IEM Cologne 2024,0
hltv_match_2374306,2024-08-11 10:40:00+00:00,Astralis,Natus Vincere,,,team2,IEM Cologne 2024,0
hltv_match_2374309,2024-08-11 12:55:00+00:00,G2,Spirit,,,team1,IEM Cologne 2024,0
hltv_match_2374308,2024-08-11 13:20:00+00:00,9z,paiN,,,team2,IEM Cologne 2024,0
hltv_match_2374478,2024-08-11 18:35:00+00:00,Homyno,InControl,,,team2,CCT Season 2 North America Series 2,0
hltv_match_2374648,2024-08-12 05:00:00+00:00,Zero Tenacity,FAVBET,,,team2,Elisa Invitational Fall 2024,0
hltv_match_2374597,2024-08-12 05:30:00+00:00,CPH Wolves,Young Ninjas,,,team2,CCT Season 2 Europe Series 9 Closed Qualifier,0
hltv_match_2374317,2024-08-12 07:30:00+00:00,Liquid,FURIA,,,team1,IEM Cologne 2024,0
hltv_match_2374316,2024-08-12 07:30:00+00:00,Virtus.pro,Falcons,,,team2,IEM Cologne 2024,0
hltv_match_2374315,2024-08-12 10:00:00+00:00,FaZe,Vitality,,,team2,IEM Cologne 2024,0
hltv_match_2374628,2024-08-12 11:00:00+00:00,SAW,Sashi,,,team1,ESL Challenger League Season 48 Europe,0
